_id,vehicleCode,vin,modelId.code,modelId.name,SalesModel,inventoryStatus,inv status label,vehicleColor.code,vehicleColor.name,status.code,status.name,description,,availableBy,modelId.wrntyLimitationKm
6a53b7fba32c64f37c5aae46,1004589,LVUGTBHD8TD268276,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray,Phantom gray,2,Available For Sale ,1004589 - OMODA5 HEV Premium Phantom Gray | Black,,2026-10-10T12:00:00.000Z,
6a53b7fba32c64f37c5aae2e,1004574,LVUGTBHD0TD268269,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray,Phantom gray,7,Dealer Order Confirmation,1004574 - OMODA5 HEV Premium Phantom Gray | Black,,2026-10-10T12:00:00.000Z,
6a53b7fba32c64f37c5aae28,1004587,LVUGTBHD9TD268271,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray,Phantom gray,7,Dealer Order Confirmation,1004587 - OMODA5 HEV Premium Phantom Gray | Black,,2026-10-10T12:00:00.000Z,
69d8a1c75a5632c69aff6320,1002917,LVUGTBHD0TD226300,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JCLMH0011,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002917 - OMODA5 HEV Comfort Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
69d8a1c85a5632c69aff636f,1002932,LVUGTBHD1TD226290,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JCLMH0011,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002932 - OMODA5 HEV Comfort Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
69d8a20f5a5632c69aff646d,1002936,LVUGTBHDXTD228507,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JKXMH0011,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1002936 - OMODA5 HEV Comfort Aviation silver | Black,,2026-08-03T00:00:00.000Z,
69f8659585fdf213c2d9ccdd,1003309,LNNBDDEH6TG036862,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1003309 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-03T00:00:00.000Z,
69f8659585fdf213c2d9ccbf,1003300,LNNBDDEH7TG036806,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1003300 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-03T00:00:00.000Z,
69d7b4615a5632c69aff2b80,1002796,LNNBDDEH5TG032835,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1UELX0008,15,Dealer Vehicle,Matte Gray,Matte Gray,8,Dealer Delivered,1002796 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-07-24T00:00:00.000Z,
69d7b4245a5632c69aff29d8,1002780,LNNBDDEH6TG032861,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1UELX0008,15,Dealer Vehicle,Matte Gray,Matte Gray,8,Dealer Delivered,1002780 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-07-24T00:00:00.000Z,
69d8a1c75a5632c69aff6339,1002925,LVUGTBHD5TD226289,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JCLMH0011,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002925 - OMODA5 HEV Comfort Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
69d8a20f5a5632c69aff6481,1002935,LVUGTBHD5TD228513,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JKXMH0011,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1002935 - OMODA5 HEV Comfort Aviation silver | Black,,2026-08-03T00:00:00.000Z,
69d7b4b65a5632c69aff2e2b,1002864,LNNBDDEH8TG033025,T6480J1XXLX0012,OMODA9 PHEV Premium,T6480J1CPLX0012,15,Dealer Vehicle,Black,Black,8,Dealer Delivered,1002864 - OMODA9 PHEV Premium Black | Black 2025,,2026-07-24T00:00:00.000Z,
69c41122ca64fce94820e600,1002630,LVVDD21B0TC140821,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002630 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
6a1877401431ad7a8e487a3d,1003730,LNNBBDEE2TC033041,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,1,Bonded,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1003730 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,2026-06-10T12:00:00.000Z,
69d8a1c75a5632c69aff631b,1002923,LVUGTBHD0TD228466,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002923 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69f8659585fdf213c2d9ccab,1003286,LNNBDDEH7TG036854,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,13,Registered Vehicle,1003286 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-03T00:00:00.000Z,
6a313d07a00a55a2593da516,1004141,LNNBBDEE3TC168271,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,7,Sea Transit,Khaki white,Khaki white,2,Available For Sale ,1004141 - JAECOO7 PHEV Premium Khaki White | Black,,2026-09-14T12:00:00.000Z,
69d8b8845a5632c69aff99f5,1003258,LNNBBDEE0TC140380,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,17,In Transit to Dealer,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,7,Dealer Order Confirmation,1003258 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
69d8a1805a5632c69aff619c,1002906,LVUGTBHD3TD228459,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JGVMH0011,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002906 - OMODA5 HEV Comfort Phantom gray | Black,,2026-08-03T00:00:00.000Z,
69c3ee82ca64fce9482075aa,1002087,LNNBBDEEXTC044529,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1002087 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-19T12:00:00.000Z,
6a313de7a00a55a2593dad56,1004252,LNNBBDEE8TC168105,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZNMH0026,7,Sea Transit,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,2,Available For Sale ,1004252 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-09-14T12:00:00.000Z,
6a313db9a00a55a2593dac15,1004231,LNNBBDEE3TC168190,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,7,Sea Transit,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,7,Dealer Order Confirmation,1004231 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-09-14T12:00:00.000Z,
6a313ce0a00a55a2593da37e,1004106,LNNBBDEE7TC168242,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,7,Sea Transit,Khaki white,Khaki white,2,Available For Sale ,1004106 - JAECOO7 PHEV Premium Khaki White | Black,,2026-09-14T12:00:00.000Z,
6a313d6ea00a55a2593da86c,1004191,LNNBBDEE6TC168054,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,7,Sea Transit,Carbon crystal black,Carbon crystal black,2,Available For Sale,1004191 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-09-14T12:00:00.000Z,
6a313d3aa00a55a2593da6ac,1004170,LNNBBDEE9TC168095,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,7,Sea Transit,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1004170 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-09-14T12:00:00.000Z,
6a313d95a00a55a2593da9e6,1004214,LNNBBDEE1TC168091,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,7,Sea Transit,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1004214 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-09-14T12:00:00.000Z,
6a313d07a00a55a2593da528,1004144,LNNBBDEE2TC168276,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,7,Sea Transit,Khaki white,Khaki white,2,Available For Sale ,1004144 - JAECOO7 PHEV Premium Khaki White | Black,,2026-09-14T12:00:00.000Z,
6a313d67a00a55a2593da7d6,1004171,LNNBBDEE0TC168230,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,7,Sea Transit,Khaki white,Khaki white,2,Available For Sale ,1004171 - JAECOO7 PHEV Premium Khaki White | Black,,2026-09-14T12:00:00.000Z,
6a313d06a00a55a2593da4f8,1004132,LNNBBDEE3TC168299,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,7,Sea Transit,Khaki white,Khaki white,2,Available For Sale ,1004132 - JAECOO7 PHEV Premium Khaki White | Black,,2026-09-14T12:00:00.000Z,
6a3aaae9cb996d4617c6bc54,1004310,LNNBDDEH3TG042215,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004310 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaae9cb996d4617c6bc30,1004313,LNNBDDEH4TG042224,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004313 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaae8cb996d4617c6bbf4,1004298,LNNBDDEH5TG042216,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004298 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aab6bcb996d4617c6bdae,1004346,LNNBDDEH0TG042236,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004346 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaae8cb996d4617c6bbee,1004294,LNNBDDEH6TG042225,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004294 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaae9cb996d4617c6bc4e,1004304,LNNBDDEH3TG042229,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004304 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaae7cb996d4617c6bbc6,1004312,LNNBDDEH5TG042233,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004312 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaaa3cb996d4617c6baba,1004275,LNNBDDEH7TG042234,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004275 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaaa3cb996d4617c6ba7e,1004271,LNNBDDEH9TG042235,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004271 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aab3dcb996d4617c6bd1f,1004321,LNNBDDEH2TG042240,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004321 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaae8cb996d4617c6bc18,1004300,LNNBDDEH4TG042241,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004300 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a3aaaa3cb996d4617c6ba78,1004276,LNNBDDEH9TG042249,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004276 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a53c8a0a32c64f37c5ae17e,1004805,82000030-T6480J1BXLX0018-11,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,13,Future Vehicle,Khaki white,Khaki white,7,Dealer Order Confirmation,1004805 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-10-10T12:00:00.000Z,
6a2aa5611431ad7a8e5174a5,1003971,82000024-T71506JZEMH0009-5,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,13,Future Vehicle,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale,1003971 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a3aaaa3cb996d4617c6baae,1004285,LNNBDDEH8TG042257,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,7,Sea Transit,Khaki white,Khaki white,7,Dealer Order Confirmation,1004285 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-09-14T12:00:00.000Z,
6a2aa5ae1431ad7a8e5177d4,1004040,LVUGTBHD3TD267648,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004040 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a313cdfa00a55a2593da306,1004109,LNNBBDEE6TC168281,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NBWMH0026,7,Sea Transit,Khaki white,Khaki white,2,Available For Sale ,1004109 - JAECOO7 PHEV Premium Khaki White | Black,,2026-09-14T12:00:00.000Z,
69d7b4f55a5632c69aff2f92,1002878,LNNBDDEH0TG033021,T6480J1XXLX0012,OMODA9 PHEV Premium,T6480J1CPLX0012,9,PDI,Black,Black,7,Dealer Order Confirmation,1002878 - OMODA9 PHEV Premium Black | Black 2025,,2026-07-24T00:00:00.000Z,
6a1876581431ad7a8e48608f,1003691,LNNBBDEE0TC034236,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,8,Dealer Delivered,1003691 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-06-10T12:00:00.000Z,
6a313d6da00a55a2593da835,1004179,LNNBBDEE7TC168032,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,7,Sea Transit,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1004179 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-09-14T12:00:00.000Z,
69b015cbf5d81100136fbbc1,1001756,LNNBBDEE0TC046760,T71604NXXMH0016,JAECOO7 PHEV Premium,T71604NZNMH0016,15,Dealer Vehicle,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,8,Dealer Delivered,1001756 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-05-18T00:00:00.000Z,
6a2aa5afa00a55a2593b4134,1004046,LVUGTBHD0TD268787,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1004046 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a2aa5d91431ad7a8e51793a,1004047,LVUGTBHD9TD266066,T71506JXXMH0009,OMODA5 HEV Premium,T71506JX4MH0009,7,Sea Transit,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,2,Available For Sale ,1004047 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,2026-09-14T12:00:00.000Z,
69c410b6ca64fce94820e459,1002602,LVVDD21B4TC140837,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002602 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,2026-08-03T00:00:00.000Z,
69c3eed8ca64fce9482076e5,1002114,LNNBBDEE2TC043696,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1002114 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-19T12:00:00.000Z,
69d8b7455a5632c69aff9198,1003113,LNNBBDEE9TC140538,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,9,PDI,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1003113 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
694bccfd2477510012b96a83,1001071,LVUGTBHD2TD031489,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JZEMH0002,15,Dealer Vehicle,Carbon crystal black & Khaki white | Black,Carbon crystal black & Khaki white | Black,8,Dealer Delivered,1001071 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black 2025,,2026-01-25T22:00:00.000Z,
6a2aa5611431ad7a8e517493,1003992,82000024-T71506JZEMH0009-4,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,13,Future Vehicle,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1003992 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6926f0be7b2a020012b04c49,1000835,LNNBBDEE2TC046193,T71604NXXMH0017,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,15,Dealer Vehicle,Moonlight silver | Black,Moonlight silver | Black,5,Dealer Reservation,1000835 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,2026-02-15T00:00:00.000Z,
69afe448f5d81100136fb9ee,1001324,LNNBBDEE4TC075842,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1001324 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-03-05T00:00:00.000Z,
6926f0c17b2a020012b04c4a,1000836,LNNBBDEEXTC046202,T71604NXXMH0017,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,15,Dealer Vehicle,Moonlight silver | Black,Moonlight silver | Black,5,Dealer Reservation,1000836 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,2026-02-15T00:00:00.000Z,
69c3ee82ca64fce948207592,1002090,LNNBBDEE0TC044507,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1002090 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-19T12:00:00.000Z,
6a53c8a0a32c64f37c5ae184,1004789,82000030-T6480J1BXLX0018-1,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,13,Future Vehicle,Khaki white,Khaki white,7,Dealer Order Confirmation,1004789 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-10-10T12:00:00.000Z,
6a2aa5611431ad7a8e5174b7,1003984,LVUGTBHD5TD268784,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1003984 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a1876411431ad7a8e485e3b,1003687,LNNBBDEE0TC033426,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,15,Dealer Vehicle,Moonlight silver,Moonlight silver,8,Dealer Delivered,1003687 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,2026-06-10T12:00:00.000Z,
69d8a8f65a5632c69aff7436,1002993,LVUGTBHD5TD228141,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002993 - OMODA5 HEV Premium Phantom Gray | Black,,2026-08-03T00:00:00.000Z,
69d8a97e5a5632c69aff7724,1003045,LVUGTBHD4TD228504,T71506JXXMH0009,OMODA5 HEV Premium,T71506JKXMH0009,9,PDI,Aviation silver | Black,Aviation silver | Black,7,Dealer Order Confirmation,1003045 - OMODA5 HEV Premium Aviation Silver | Black,,2026-08-03T00:00:00.000Z,
69b01611f5d81100136fbbcb,1001778,LNNBBDEE8TC045954,T71604NXXMH0016,JAECOO7 PHEV Premium,T71604NZNMH0016,1,Bonded,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,2,Available For Sale,1001778 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-05-18T00:00:00.000Z,
69b01577f5d81100136fbb98,1001725,LNNBBDEEXTC045857,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,1,Bonded,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,2,Available For Sale,1001725 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a97c5a5632c69aff76e2,1003056,LVUGTBHD8TD228490,T71506JXXMH0009,OMODA5 HEV Premium,T71506JKXMH0009,9,PDI,Aviation silver | Black,Aviation silver | Black,7,Dealer Order Confirmation,1003056 - OMODA5 HEV Premium Aviation Silver | Black,,2026-08-03T00:00:00.000Z,
69d8b8135a5632c69aff96b4,1003195,LNNBBDEE1TC140632,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NKUMH0026,1,Bonded,Moonlight silver | Black,Moonlight silver | Black,2,Available For Sale ,1003195 - JAECOO7 PHEV Premium Moonlight silver | Black,,2026-08-03T00:00:00.000Z,
69afe449f5d81100136fb9f1,1001343,LNNBBDEE3TC075864,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1001343 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-03-25T12:00:00.000Z,
69b01577f5d81100136fbba1,1001742,LNNBBDEE7TC045850,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,15,Dealer Vehicle,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,8,Dealer Delivered,1001742 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69b013d9f5d81100136fbb25,1001600,LNNBBDEE6TC043474,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,9,PDI,Khaki white | Black,Khaki white | Black,7,Dealer Order Confirmation,1001600 - JAECOO7 PHEV Premium Khaki white | Black 2025,,2026-05-18T00:00:00.000Z,
69b01577f5d81100136fbba5,1001732,LNNBBDEE3TC045828,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,9,PDI,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,7,Dealer Order Confirmation,1001732 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,2026-05-18T00:00:00.000Z,
69d8a93d5a5632c69aff7598,1003016,LVUGTBHD6TD226284,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,9,PDI,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1003016 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
6a53c8f1a32c64f37c5ae305,1004823,82000030-T6480J1CMLX0018-17,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1004823 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
6a2aa5d9a00a55a2593b41cc,1004067,LVUGTBHD7TD266079,T71506JXXMH0009,OMODA5 HEV Premium,T71506JX4MH0009,7,Sea Transit,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,2,Available For Sale ,1004067 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,2026-09-14T12:00:00.000Z,
6a53c141a32c64f37c5acc4b,1004758,82000029-T6480J1GXLX0018-1,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1GXLX0018,13,Future Vehicle,Tech Gray,Tech Gray,7,Dealer Order Confirmation,1004758 - OMODA9 PHEV Premium Tech Gray | Black 2025,,2026-10-10T12:00:00.000Z,
6a53c8f0a32c64f37c5ae2e1,1004821,82000030-T6480J1CMLX0018-15,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1004821 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
6a53c89fa32c64f37c5ae14d,1004799,82000030-T6480J1BXLX0018-7,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,13,Future Vehicle,Khaki white,Khaki white,7,Dealer Order Confirmation,1004799 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-10-10T12:00:00.000Z,
